5ht1d_rat,ackr3_human,ccr1_human,ccr1_mouse,ccr2_human,ccr2_mouse,ccr3_human,ccr3_mouse,ccr3_rat,ccr4_human,ccr5_human,ccr5_mouse,ccr6_human,ccr8_human,ccr9_human,ccrl2_human,cx3c1_human,cxcr1_human,cxcr2_human,cxcr3_human,cxcr3_mouse,cxcr3_rat,cxcr4_human,cxcr5_human,q9jly8_rat,ChEMBL_ID,Smiles
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402532,CC1CN(CCC12C=CC3=CC=CC=C23)C4CCC5(C4)CCOC5OCC6=CC(=CC(=C6)F)C(F)(F)F
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL402567,CC1=CC2=C(C=C1)N(C(=N)N2CC(=O)C3=CC=C(C=C3)Cl)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402624,CC(C)(C1(CCC(C1)N2CCC(CC2)C3=CC=CC(=C3)C(=O)O)C(=O)NCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL402701,CC(CC(CCN1CCC(CC1)N(CC=C)C(=O)OCC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL402707,CCC(=O)N1CCC(C(C1)NC(=O)NC2=NC(=C(S2)C(=O)C)C)CN3CCCC(C3)CC4=CC=C(C=C4)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL402708,CC1=C(SC(=N1)NC(=O)NC2CN(CCC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C5CC5)C(=O)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402723,C1CN(CC1NC(=O)CNC(=O)C2=CC(=CC=C2)C(F)(F)F)CC3=CC=C(C=C3)O
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL402728,CC1=NC(=CS1)CSC2=NC3=C(C(=N2)NC(C)CO)SC(=O)N3
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402749,COC(=O)C1=CC2=C(C=C1)NC=C2C3CCN(CC3)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=C(C(=C5)F)F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL402776,CC1=NN=C(N1C2CC3CCC(C2)N3CCCN(C4=CC=CC=C4)C(=O)NC(C)C)C(C)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402801,COC(=O)C1=CC2=C(C=C1)NC=C2C3CCN(CC3)C(CO)C4CCN(CC4)C(=O)NC5=CC(=C(C=C5)Cl)Cl
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL402825,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2Br)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL402827,CC1=C(C(=CC=C1)Cl)S(=O)(=O)N2CCCC(C2)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL402855,CN(CCN1C2=CC=CC=C2N(C1=N)CC(=O)C3=CC=C(C=C3)Cl)C(=O)CC4=CC=CC=C4
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL402942,COCCNS(=O)(=O)NC(=O)CCCC1=C(NC2=C1C=C(C=C2)C#N)C3=CC=C(C=C3)F
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL402952,CCC(C1=CC=C(O1)C2=CC=CC=C2Cl)NC3=C(C(=O)C3=O)NC4=CC=CC(=C4O)C(=O)N(C)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402955,C1CN(CCC1C2=CNC3=C2C=C(C=C3)F)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=C(C(=C5)F)F)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL402965,CC(C)C(C1=CC(=C(C=C1)OC)F)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL402983,CC(CC(N1CCCC(C1)CC2=CC=C(C=C2)F)O)NC(=O)NC3=CC(=CC(=C3)C4=NN=NN4C)Br
,,0.0,0.0,,,,,,,0.0,,,,,,1.0,,1.0,0.0,,,0.0,,,CHEMBL402986,CC(CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CC=C3
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL402988,CC1=CC(=CC=C1)CN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL402989,CCS(=O)(=O)CCN(C(C)C1=NC(=C(N1C2=CC=C(C=C2)C#N)C(F)F)C3CC3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL403000,CN1C2=CC=CC=C2N(C1=N)CC(C3=CC=C(C=C3)Br)O
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL403001,CN1C2=CC=CC=C2N(C1=N)CCCC(=O)C3=CC=C(C=C3)Br
,,,,,,,,,,,,,0.0,,,,1.0,1.0,,,,,,,CHEMBL403023,CC(C)(C)C(C1=CC=C(O1)Cl)NC2=C(NS(=O)(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403033,CC(C)C1(CCC(C1)N2CCC(CC2)C3=CC(=CC=C3)OC)C(=O)NCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL403036,CCS(=O)(=O)CCN(C(C)C1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=CC=C3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,1.0,,0.0,0.0,,CHEMBL403040,C1CC(N(C1)C(=O)C2=CC=CC3=C2N=CC=C3)CCN4C5=C(C=CC=C5Cl)N(C4=N)CC(=O)C6=CC=C(C=C6)Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403058,C1CN(CC1NC(=O)CNC(=O)C2=CC(=CC=C2)F)CC3=CC=C(C=C3)Cl
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL403084,CC1=CC2=C(C=C1C#N)C(=C(N2)C3=CC=C(C=C3)F)CCCC(=O)NS(=O)(=O)C
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL403086,CCOC1=CC=C(C=C1)N2C=C(N=C2C(C)N(CCS(=O)(=O)CC)C(=O)CN3C=C(N=C3)C4=CC=CC=C4)C5=CC=CC=C5
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL403194,CCS(=O)(=O)CCN(C(C)C1=NC(=C(N1C2=CC=C(C=C2)C#N)C(F)(F)F)C3CC3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL403206,CC1=CC=C(O1)C(C(C)(C)C)NC2=C(NS(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL403225,CC(CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=C(C(=CC=C3)Cl)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403250,C1CN(CCC1C2=CNC3=CC=CC=C32)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=CC=C5)C(F)(F)F
,,,,,,0.0,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL403254,CCS(=O)(=O)CCN(C(C)C1=NC(=C(N1C2=CC=C(C=C2)C#N)C=C)C3CC3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,1.0,1.0,,,0.0,0.0,CHEMBL403267,CC(=O)N1C2CCC1C=C(C2)CN3CCC(CC3)NC(=O)NC4=CC(=CC(=C4)C(F)(F)F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403281,C=CC1=CC=C(C=C1)CN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,1.0,1.0,,0.0,,,CHEMBL403290,C1CC(CN(C1)C(=O)C2=CC=CC3=C2N=CC=C3)CN4C5=C(C=CC=C5Cl)N(C4=N)CC(=O)C6=CC=C(C=C6)Cl
,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,CHEMBL403313,CN(C)S(=O)(=O)NC(=O)CCCC1=C(NC2=C1C=C(C=C2)C#N)C3=CC=C(C=C3)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL403331,CC(CCN1CCCC(C1)CC2=CC=C(C=C2)F)NC(=O)NC3=CC(=CC(=C3)C4=NN=NN4C)Br
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL403378,CCOC1=CC=C(C=C1)N2C=C(N=C2C(C)N(CC3CCCN3C)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F)C5=CC=CC=C5
,,,,,,0.0,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL403379,CCOCCN(C(C)C1=NC(=CN1C2=CC=C(C=C2)OCC)C3=CC=CC=C3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403424,C1CN(CC1NC(=O)CCNC(=O)C2=CC(=CC=C2)C(F)(F)F)CC3=CC=C(C=C3)Cl
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL403491,CCS(=O)(=O)CCN(C(C)C1=NC(=CN1C2=CC=C(C=C2)C#N)C(C)C)C(=O)CC3=CC(=C(C=C3)F)C(F)(F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL403497,CCN(CC)S(=O)(=O)NC(=O)CCCC1=C(NC2=C1C=C(C=C2)C#N)C3=CC=C(C=C3)F
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL403547,CC(C)(C)C(C1=CC=CO1)NC2=C(NS(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403581,C1CN(CCC1C2=CNC3=C2C=C(C=C3)C(=O)O)C(CO)C4CCN(CC4)C(=O)NC5=CC(=C(C=C5)Cl)Cl
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL403613,C1CN(CCC1N2CCC(CC2)(C3=CC(=C(C=C3)F)Cl)O)S(=O)(=O)C4=CC=CC=C4Cl
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL403656,CC(CO)NC1=NC(=NC2=C1C=C(C(=O)N2)C#N)SCC3=C(C(=CC=C3)F)F
,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL403657,CCS(=O)(=O)CCN(C(C)C1=NC(=C(N1C2=CC=C(C=C2)C#N)CF)C3CC3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,,,,,,,,1.0,,,,,,,,,,,,,,,,CHEMBL40366,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=CC=C(C=C5)Cl
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL403665,CC1(CCN(CC1)S(=O)(=O)C2=CC=CC=C2Cl)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL403692,CC1(CCN(CC1)S(=O)(=O)C2=CC=CS2)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL403702,CC1=CN=C2C(=N1)C(=NC(=N2)SCC3=C(C(=CC=C3)F)F)NC(C)CO
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL403728,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Cl)O)S(=O)(=O)C4=CC=CC=C4Br
,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,CHEMBL403740,CC(=O)N1C2CCC1CC(C2)CN3CCC(CC3)NC(=O)NC4=CC(=CC(=C4)C(F)(F)F)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL403742,CC1=C(SC(=N1)NC(=O)NC2CCN(CC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C5CCOCC5)C(=O)C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL403743,CC1=C(SC(=N1)NC(=O)NC2CN(CCC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C5CCOCC5)C(=O)C
,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,CHEMBL40377,CC(C1=CC=CC2=CC=CC=C21)NC(=O)CC3C(=O)N(C(S3)C4=C(C=C(C=C4)Cl)Cl)CC(=O)NCCCN5CCOCC5
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL403838,CC(C)C(CC(N1CCCC(C1)CC2=CC=C(C=C2)F)O)NC(=O)NC3=CC=CC(=C3)C4=NN=NN4C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL403839,C1CC(CN(C1)CCCNC(=O)NC2=CC(=CC(=C2)N3C=CC=N3)N4C=CC=N4)CC5=CC=C(C=C5)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL403877,CC(CO)NC1=NC(=NC2=C1NC(=O)C(=O)N2)SCC3=C(C(=CC=C3)F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL403889,C1CN(CCC1C2=CNC3=C2C=C(C=C3)N)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=C(C(=C5)F)F)F
,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL403905,CC(=O)C1=NC2=CC=CC=C2N1CC(=O)C3=CC=C(C=C3)Cl
,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL403906,CC(=O)C1=NC2=C(N1CC(=O)C3=CC=C(C=C3)Br)C=CC=C2OC
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL403936,CC(C(C)(C)C)NC1=C(NS(=O)N1)N=C2C=CC=C(C2=O)C(=O)N(C)C
,,,,0.0,,0.0,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL404028,CC(=O)N1C2CCCC1C=C(C2)CN3CCC(CC3)NC4=NC5=C(C=C4)C=C(C=C5)OC(F)(F)F
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL404033,CC1=CC=CC=C1S(=O)(=O)N2CCC(CC2)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL404056,CC1=NN=C(N1C2CC3CCC(C2)N3CCCN(C4=CC=CC=C4)C(=O)NC5=C(C=CC=C5Cl)Cl)C(C)C
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL404057,CC(CO)NC1=NC(=NC2=NC=CN=C21)SCC3=C(C(=CC=C3)F)F
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL404059,CCC(C1=CC=CS1)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL404060,CCC(C1=CC=C(S1)Cl)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL404062,C1=CC=C(C=C1)CS(=O)(=O)NC(=O)CCCC2=C(NC3=C2C=C(C=C3)C#N)C4=CC=C(C=C4)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL404073,CCC(C1=CC(=CC(=C1)C)C(F)(F)F)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL404074,CCC(C1=CC(=CC(=C1)C#N)F)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL404088,COC1=CC2=C(C=C1C#N)C(=C(N2)C3=CC=C(C=C3)F)CCCC(=O)NS(=O)(=O)C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404122,CC(C)C1=CC(=CC(=C1)C2=NN=NN2C)NC(=O)NC(C)CCN3CCCC(C3)CC4=CC=C(C=C4)F
,,,,0.0,,,,,,,,,0.0,,,,,,1.0,,,,,,CHEMBL404201,CCOC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404202,CC(CCN1CCCC(C1)CC2=CC=C(C=C2)F)NC(=O)NC3=CC(=CC(=C3)C(=O)C)C(=O)C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404213,CC1=C(SC(=N1)NC(=O)NC2CCCOC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C
,,,,,,,,,,,,,0.0,,,,1.0,1.0,,,,,,,CHEMBL404249,CCC(C1=CC=C(O1)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,0.0,,,,1.0,1.0,,,,,,,CHEMBL404250,CCC(C1=CC=C(O1)C(F)(F)F)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL404251,CCC(C1=CC=C(O1)CN(C)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL404259,C1CN(CC1NC(=O)CNC(=O)C2=C(C=CC(=C2)C(F)(F)F)N)CC3=CC=C(C=C3)Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL404260,C1CN(CC1NC(=O)CNC(=O)C2=C(C=CC(=C2)Br)N)CC3=CC=C(C=C3)Cl
,,,,0.0,,0.0,,,,,,,,,,,,,1.0,,,,,,CHEMBL404261,CCS(=O)(=O)CCN(C(C)C1=NC(=C(N1C2=CC=C(C=C2)C#N)Cl)C3CC3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL404269,COC1=C(C=C(C=C1)CN2CCC(C2)NC(=O)CNC(=O)C3=C(C=CC(=C3)C(F)(F)F)N)O
,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,CHEMBL40427,COC1=C(C(=C(C=C1)CNC(=O)CC2C(=O)N(C(S2)C3=C(C=C(C=C3)Cl)Cl)CC(=O)NCCCN4CCOCC4)OC)OC
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL404301,C1CN(CCC1(C#N)C2=CC=C(C=C2)Cl)CCCNS(=O)(=O)C3=CC=CC=C3Cl
,,,,,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL404373,CN1C2=CC=CC=C2N(C1=N)CC(=O)C3=CC=CC=C3Cl
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL404381,CC(C)(C)C(C1=CC2=C(C=C1)OCCO2)NC3=C(NS(=O)(=O)N3)N=C4C=CC=C(C4=O)C(=O)N(C)C
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL404395,C1=CC=C(C=C1)NS(=O)(=O)NC(=O)CCCC2=C(NC3=C2C=C(C=C3)C#N)C4=CC=C(C=C4)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404416,CC1=C(SC(=N1)NC(=O)NC2COCCC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C
,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,CHEMBL404464,CCS(=O)(=O)CCN(C(C)C1=NC(=C(N1C2=CC=C(C=C2)C#N)C#N)C3CC3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL404465,C1CC(CCN(C1)C2CCN(CC2)S(=O)(=O)C3=CC=CC=C3Cl)(C4=CC=C(C=C4)Cl)O
,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,CHEMBL404490,CCC(C1=CC=C(O1)Cl)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL404517,CC(C)(C)C(=O)N(C)CCCN1C2=C(C=CC=C2Cl)N(C1=N)CC(=O)C3=CC=C(C=C3)Cl
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404585,CCC1=CC(=CC(=C1)C2=NN=NN2C)NC(=O)NC(C)CC(N3CCCC(C3)CC4=CC=C(C=C4)F)N(C)C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404586,CC(CC(NC(=O)C)N1CCCC(C1)CC2=CC=C(C=C2)F)NC(=O)NC3=CC=CC(=C3)C4=NN=NN4C
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404618,CC(CCN1CCCC(C1)CC2=CC=C(C=C2)F)NC(=O)NC3=CC(=CC(=C3)C(C)(C)C(=O)O)C4=NN=NN4C
,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,CHEMBL404661,CS(=O)(=O)NC(=O)NCCC1=C(NC2=C1C=C(C=C2)Br)C3=CC=C(C=C3)F
,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,CHEMBL404662,C1=CC=C(C(=C1)S(=O)(=O)NC(=O)NCCC2=C(NC3=C2C=C(C=C3)C#N)C4=CC=C(C=C4)F)Cl
,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,CHEMBL40468,CC1=CC=CC=C1CNC(=O)CC2C(=O)N(C(S2)C3=C(C=C(C=C3)Cl)Cl)CC(=O)NCCCN4CCOCC4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL404732,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=C(C=C3)Cl
,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,,CHEMBL404736,CC(=O)N1C2CCCC1C=C(C2)CN3CCC(CC3)NC(=O)NC4=CC(=CC(=C4)C(F)(F)F)F
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL404757,C1CN(CCC1N2CCC(CC2)(C3=CC(=C(C=C3)Cl)F)O)S(=O)(=O)C4=CC=CC=C4Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL404837,C1CN(CC1NC(=O)CNC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N)CC3=CC=C(C=C3)Cl
,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,1.0,,,,,,CHEMBL404841,CCOC1=CC=C(C=C1)N2C=C(N=C2C(C)N(CCS(=O)(=O)CC)C(=O)CN3C=CC(=N3)C(F)(F)F)C4=CC=CC=C4
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL404857,CC1=C(SC(=N1)NC(=O)NC2CN(CCC2CN3CCCC(C3)CC4=CC=C(C=C4)F)CC#N)C(=O)C
,,,,,,0.0,,,,0.0,,,,,,,,,1.0,,,,,,CHEMBL404898,CCOC1=CC=C(C=C1)N2C=C(N=C2C(C)N(CC3=CC=CC=N3)C(=O)CC4=CC(=C(C=C4)F)C(F)(F)F)C5=CC=CC=C5
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL404904,C1CN(CCC1C2=CNC3=C2C=C(C=C3)O)C(CO)C4CCN(CC4)C(=O)C=CC5=CC(=C(C(=C5)F)F)F
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL404917,CCC(C1=CC(=C(C=C1)F)OC)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,,,,,,,,,,,,,,,1.0,,,,,,,CHEMBL404918,CC(C)C(C1=CC(=CC(=C1)F)F)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL405632,CC1=CC=CC(=C1)C(=O)NCC(=O)NC2CCN(C2)CC3=CC=C(C=C3)Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL405633,CCC1=CC=C(C=C1)CN2CCC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL405634,CC1=CC=CC=C1NC(=O)N(CCCN2C3CCC2CC(C3)N4C(=NN=C4C(C)C)C)C5=CC=CC=C5
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL406296,COC1=CC=CC(=C1)C(=O)NC2CCN(CC2)CC3=CC4=C(C=C3)C=C(C=C4)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL406468,C1CN(CCC1NC(=O)C2=CC(=CC=C2)F)CC3=CC4=C(C=C3)C=C(C=C4)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL406552,COC(=O)N(CC1CCCC1)C2CCN(CC2)CC3CN(CC3C4=CC=CC=C4)C(=O)C5=CC=CC6=CC=CC=C65
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL406925,CC1=CC(=C(C=C1)CNC2CCCCC2NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)C
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL407145,C1CCC(C(C1)NC(=O)CNC(=O)C2=CC(=CC=C2)C(F)(F)F)NC(=O)C3=CC=C(C=C3)Cl
,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,CHEMBL40771,C1COCCN1CCCNC(=O)CN2C(SC(C2=O)CC(=O)NCC3=CC=CC4=CC=CC=C43)C5=CC=CC=C5Cl
,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,1.0,,,CHEMBL408062,C1C(C(=O)NC(C(=O)NC(C(=O)NC(CSS1)C(=O)N)CC2=CC3=CC=CC=C3C=C2)CCCN=C(N)N)NCCCN=C(N)N
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL408172,C1CCC(C(C1)NCC2=CC=C(C=C2)Cl)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL408368,C1CN(CCC1NCC2=CC=CC=C2)CC3=CC4=C(C=C3)C=C(C=C4)F
,,,,,,1.0,,,,,,,,,,,,,,,,,,,CHEMBL408407,C1CN(CCC1NC(=O)C2=CC=C(C=C2)F)CC3=CC4=C(C=C3)C=C(C=C4)F
