ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
CHEMBL3752690;ccr2_human;Human;No;1;Funct;6.82;6.82;6.82;p(-log);438;4;1;3;6.1;CC1CC=C(C(C1)(C)C2=CC(=C(C=C2)Cl)Cl)C(=O)NS(=O)(=O)C3=CC=CC=C3
CHEMBL360044;ccr5_human;Human;No;1;Funct;6.82;6.82;6.82;p(-log);472;8;0;4;5.5;CN(C1CCN(CC1)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CC4=CC=C(C=C4)[N+](=O)[O-]
CHEMBL209121;cxcr2_human;Human;No;1;Funct;4.54;4.54;4.54;p(-log);294;4;2;5;2.9;CN(C1=CC=CC=C1O)C2=C(C(=O)C2=O)NC3=CC=CC=C3
CHEMBL254982;cxcr2_human;Human;No;1;Funct;8.36;8.36;8.36;p(-log);489;7;3;9;5.3;CC1=CC(=CC(=C1)C(F)(F)F)C(C(C)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
CHEMBL3627859;cxcr4_human;Human;No;1;Funct;7.64;7.64;7.64;p(-log);458;9;2;7;1.5;C1CC(C2=C(C1)C=CC=N2)N(CCCCN)CC3CN(CCN3)S(=O)(=O)C4=CC=CC=C4
CHEMBL249600;cxcr3_human;Human;No;1;Funct;6.77;6.77;6.77;p(-log);516;4;0;8;5.5;CC1(C2CC=C(C1C2)CN3CCC(CC3)N4CCN(C4=O)C5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F)C
CHEMBL3799266;ccr4_human;Human;No;3;Funct;6.70;7.87;8.80;p(-log);475;6;2;6;4.6;C1CC(NC1)CN2CCC3(C2)CCN(CC3)C4=NC=CC(=N4)NCC5=C(C=C(C=C5)Cl)Cl
CHEMBL402331;ccr3_human;Human;No;2;Funct;9.06;9.18;9.30;p(-log);539;10;3;8;3.7;CC(CC(N1CCCC(C1)CC2=CC=C(C=C2)F)OC(=O)NC)NC(=O)NC3=CC=CC(=C3)C4=NN=NN4C
CHEMBL1707040;ccr6_human;Human;Yes;1;Funct;4.43;4.43;4.43;p(-log);306;2;0;7;0.8;CN(C)C1=C(C=C(C=C1[N+](=O)[O-])N2C(=O)C=CC2=O)[N+](=O)[O-]
CHEMBL2205803;ccr1_human;Human;Yes;2;Funct;4.89;5.11;5.32;p(-log);236;2;0;4;2.0;C1=CC2=C(C3=C1C=CC(=N3)C=O)N=C(C=C2)C=O
CHEMBL3581263;cxcr4_human;Human;Yes;1;Funct;5.22;5.22;5.22;p(-log);744;12;10;8;-0.1;C1CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CC=C(C=C2)O)CCCN=C(N)N)CCCN=C(N)N)CC3=CC4=CC=CC=C4C=C3
CHEMBL256821;ccr1_human;Human;No;2;Funct;6.42;6.71;7.00;p(-log);443;7;2;5;3.7;C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC(=CC=C3)Cl
CHEMBL251622;ccr3_human;Human;No;1;Funct;9.05;9.05;9.05;p(-log);534;9;2;8;4.4;CC1=C(SC(=N1)NC(=O)NC2CCN(CC2CN3CCCC(C3)CC4=CC=C(C=C4)F)CCF)C(=O)C
CHEMBL193217;cxcr4_human;Human;No;1;Funct;7.62;7.62;7.62;p(-log);716;11;10;8;-0.3;C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC3=CC=CC=C3C=C2)CCCN=C(N)N)CCN=C(N)N)CC4=CC=C(C=C4)O
CHEMBL238518;ccr2_human;Human;No;3;Funct;6.93;7.12;7.21;p(-log);597;13;3;6;4.7;COC(=O)C(CCCN=C(N)N)NC(=O)CCOC1=CC(=NN1C2=CC3=CC=CC=C3C=C2)C4=CC(=CC(=C4)Cl)Cl
CHEMBL3355247;cxcr2_human;Human;No;1;Funct;7.60;7.60;7.60;p(-log);418;5;3;5;3.5;CC(C)S(=O)(=O)C1=C(C=CC(=C1O)NC2=NC(=O)C(=C(N2)C(C)(C)C)F)Cl
CHEMBL21167;ccr5_human;Human;No;1;Funct;8.80;8.80;8.80;p(-log);535;10;1;6;4.3;C1CCC(CC1)C(C(=O)O)N2CC(C(C2)C3=CC=CC=C3)CN4CCC(CC4)CCC(=O)C5=CC=C(C=C5)F
CHEMBL3640000;cxcr2_human;Human;No;1;Funct;7.22;7.22;7.22;p(-log);524;9;3;10;2.9;CC1=CC=C(O1)C(C2(COC2)C)NC3=C(C(=O)C3=O)NC4=CC=CC(=C4O)C(=O)N5CCCC5C(=O)OC
CHEMBL3640000;cxcr1_human;Human;No;1;Funct;6.18;6.18;6.18;p(-log);524;9;3;10;2.9;CC1=CC=C(O1)C(C2(COC2)C)NC3=C(C(=O)C3=O)NC4=CC=CC(=C4O)C(=O)N5CCCC5C(=O)OC
CHEMBL2435867;ccr5_human;Human;No;3;Funct;6.36;7.22;7.91;p(-log);494;6;0;2;6.6;C1CCC(CC1)N2CC(N(C2=O)C3CCN(CC3)CC4=CC=C(C=C4)C5=CC=CC=C5)C6=CC=CC=C6
CHEMBL2112951;ccr5_human;Human;No;1;Funct;8.57;8.57;8.57;p(-log);590;12;2;7;2.9;CCC(C)C(C(=O)O)N1CC(C(C1)C2=CC(=CC=C2)F)CN3CCC(CC3)C4=CC(=NN4CC)CC5=CC(=CC=C5)CN
CHEMBL430166;ccr1_human;Human;Yes;1;Funct;7.64;7.64;7.64;p(-log);485;6;1;6;0.6;CC1C[NH+](C(CN1C(=O)COC2=C(C=C(C=C2)Cl)CS(=O)(=O)[O-])C)CC3=CC=C(C=C3)F
CHEMBL502593;ccr5_human;Human;No;1;Funct;4.69;4.69;4.69;p(-log);630;8;1;7;5.1;C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCOC4(CCN(C4)S(=O)(=O)C5=CC=CC=C5)C6=CC(=C(C=C6)Cl)Cl
CHEMBL1085223;ccr5_human;Human;No;1;Funct;8.22;8.22;8.22;p(-log);617;8;0;6;4.3;CCOC1CCC(CC1)CN2CC(N(C2=O)C3CCN(CC3)C4(CCN(CC4)C(=O)C5=C(N=CN=C5C)C)C)C6=CC=CC=C6
CHEMBL1644078;cxcr4_human;Human;Yes;1;Funct;7.82;7.82;7.82;p(-log);441;7;3;5;1.8;C1CC(C2=C(C1)C=CC=N2)N(CC3=C(C=C(C=C3)C(=O)N)CN)CC4=NC5=CC=CC=C5N4
CHEMBL1484738;cxcr3_human;Human;Yes;2;Funct;5.40;5.40;5.40;p(-log);395;3;2;1;3.6;C1C2CC3CC1CC(C2)C3N=C(N)NC4=CC=C(C=C4)I
CHEMBL1834791;ccr2_human;Human;No;2;Funct;8.16;8.16;8.16;p(-log);501;6;2;8;4.3;CC1=NC=C(C=C1)C2CCC(CC2)N3CC(C3)NC(=O)CNC4=NN(C5=C4C=C(C=C5)C(F)(F)F)C
CHEMBL249060;ccr3_human;Human;No;1;Funct;8.70;8.70;8.70;p(-log);502;7;2;7;4.0;CC1=C(SC(=N1)NC(=O)NC2CCN(CC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C)C(=O)C
CHEMBL275998;ccr5_human;Human;No;2;Funct;7.00;8.05;9.10;p(-log);554;12;1;9;3.7;CCCN(C1CCN(CC1)CC2CN(CC2C3=CC(=CC=C3)F)C(CC4CCC4)C(=O)O)C5=NC=CC(=N5)OC
CHEMBL3310836;ccr4_human;Human;No;1;Funct;5.80;5.80;5.80;p(-log);462;7;4;7;1.2;COC1=C(C=C2C(=C1)N(C(=O)N2)C(CO)CO)NS(=O)(=O)C3=C(C(=CC=C3)Cl)Cl
CHEMBL3799381;ccr9_human;Human;No;1;Funct;6.32;6.32;6.32;p(-log);435;5;1;6;4.1;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC3=C2C(=O)N(C3=O)C4=CN=CC=C4
CHEMBL3697067;cxcr3_human;Human;No;1;Funct;7.28;7.28;7.28;p(-log);553;10;1;6;2.3;CC1=C(C=CC(=C1)CN(CC2CCC(CC2)C(=O)O)C3CCC4=C3C=CC(=C4)Cl)OCCN5C(=O)CCC5=O
CHEMBL176077;ccr3_human;Human;No;1;Funct;8.80;8.80;8.80;p(-log);438;6;2;3;5.8;CC1=CC=CC=C1NC(=O)NC2CCCCC2CN3CCCC(C3)CC4=CC=C(C=C4)F
CHEMBL3704083;ccrl2_human;Human;No;2;Funct;8.30;8.30;8.30;p(-log);485;6;2;9;3.9;C1CC(CCC1C2=CC=CC=N2)N3CC(C3)NC(=O)CNC4=NC=NC5=C4C=C(C=C5)C(F)(F)F
CHEMBL3704083;ccr2_human;Human;No;2;Funct;8.30;8.30;8.30;p(-log);485;6;2;9;3.9;C1CC(CCC1C2=CC=CC=N2)N3CC(C3)NC(=O)CNC4=NC=NC5=C4C=C(C=C5)C(F)(F)F
CHEMBL69642;ccr5_human;Human;No;1;Funct;7.50;7.50;7.50;p(-log);625;6;1;8;5.2;CC1CN(CCN1C(C)C2=CC=C(C=C2)S(=O)(=O)C3=CC4=C(C=C3)OCO4)C5CCN(CC5)C(=O)C6=C(C=CC=C6Cl)N
CHEMBL270563;ccr1_human;Human;No;1;Funct;6.00;6.00;6.00;p(-log);478;4;0;5;4.6;C1CN(CCC1N2CCC(CC2)(C#N)C3=CC=C(C=C3)Cl)S(=O)(=O)C4=CC=CC=C4Cl
CHEMBL272707;cxcr3_human;Human;No;1;Funct;6.21;6.21;6.21;p(-log);439;4;1;4;4.2;CC(=O)N1C2CCCC1C=C(C2)CN3CCC(CC3)NC4=NC5=C(C=CC=C5Cl)C=C4
CHEMBL261950;ccr5_human;Human;No;1;Funct;8.42;8.42;8.42;p(-log);547;6;0;8;4.5;CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)C4=CC=C(C=C4)C(F)(F)F
CHEMBL3354829;cxcr2_human;Human;No;1;Funct;5.60;5.60;5.60;p(-log);410;5;3;5;2.3;CC(C)S(=O)(=O)C1=C(C=CC(=C1O)NC2=NC(=O)C=C(N2)C3=CC=CO3)Cl
CHEMBL3104908;cxcr2_human;Human;No;1;Funct;5.19;5.19;5.19;p(-log);432;6;1;7;3.9;C1=CC=C(C=C1)CC2=NC3=NC(=CC(=O)N3N2)CSC4=CC=CC(=C4)OC(F)(F)F
CHEMBL2029609;cxcr4_human;Human;No;1;Funct;6.30;6.30;6.30;p(-log);727;12;9;7;1.1;CC1=CC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC1CC2=CC=C(C=C2)O)CC3=CC4=CC=CC=C4C=C3)CCCN=C(N)N)CCCN=C(N)N
CHEMBL1359342;cxcr5_human;Human;Yes;1;Funct;4.58;4.58;4.58;p(-log);412;4;0;5;4.8;CN1CCC2=C(C1)C(=C(C(=N2)SCC3=CC=C(C=C3)Cl)C#N)C4=CC=CS4
CHEMBL43677;ccr3_human;Human;No;3;Funct;7.10;7.50;7.70;p(-log);394;7;2;4;3.8;C1CN(CCC1CC2=CC=C(C=C2)F)CCCNC(=O)NC3=CC=CC(=C3)C#N
CHEMBL1834795;ccr2_human;Human;No;2;Funct;7.54;7.85;8.16;p(-log);522;6;3;10;3.4;C1CC(CCC1C2=NC=CS2)N3CC(C3)NC(=O)CNC4=NN(C5=C4C=C(C=C5)C(F)(F)F)C(=O)N
CHEMBL2180512;ccr1_human;Human;No;1;Funct;6.75;6.75;6.75;p(-log);427;5;1;2;5.7;CC1=C(C(=CC=C1)C)C(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
CHEMBL429849;ccr2_human;Human;No;2;Funct;8.22;8.46;8.70;p(-log);559;6;2;11;4.0;CC(C)(C1(CCC(C1)N2CCC(CC2)C3=CN=CN=C3)C(=O)NCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)O
CHEMBL403839;ccr3_human;Human;No;2;Funct;8.30;8.55;8.80;p(-log);502;9;2;5;4.1;C1CC(CN(C1)CCCNC(=O)NC2=CC(=CC(=C2)N3C=CC=N3)N4C=CC=N4)CC5=CC=C(C=C5)F
CHEMBL3105087;cxcr2_human;Human;No;1;Funct;4.70;4.70;4.70;p(-log);321;4;1;6;2.7;CCC1=CNN2C1=NC(=CC2=O)CSC3=CC=CC(=C3F)F
CHEMBL2314061;ccr2_human;Human;No;1;Funct;6.90;6.90;6.90;p(-log);438;3;1;7;2.9;C1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCOCC5
CHEMBL3397987;ccr5_human;Human;No;1;Funct;7.93;7.93;7.93;p(-log);543;8;0;5;4.5;CC1CN(CCN1CCCN(C2=CC(=C(C=C2)C)Cl)C(=O)C3CCN(CC3)C(=O)C)CC4=CC(=CC=C4)F
CHEMBL3116488;cxcr3_human;Human;No;1;Funct;8.92;8.92;8.92;p(-log);555;7;2;11;3.4;CCC1CN(CCN1C2CCN(CC2)C(=O)C3=C(N=C(C=C3)Cl)N)C4=NC=C(N=C4C)C5=NN=C(O5)NCC
CHEMBL2313768;ccr2_human;Human;No;1;Funct;7.80;7.80;7.80;p(-log);483;5;1;8;3.8;COC1COCCC1NC2CC3CCCC3(C2)C(=O)N4CCC5=C(C4)C=C(C=C5)OC(F)(F)F
CHEMBL1922814;ccr2_human;Human;No;2;Funct;7.19;7.42;7.64;p(-log);503;7;3;4;4.3;C1CC(CCC1C2=CNC3=CC=CC=C32)NC(C4CCN(CC4)C(=O)C=CC5=CC(=CC=C5)F)C(=O)N
CHEMBL130724;ccr2_human;Human;No;1;Funct;5.92;5.92;5.92;p(-log);388;3;1;5;5.6;C1=CC(=C2C=C(N(C2=C1)CC3=CC(=C(C=C3)Cl)Cl)C(=O)O)C(F)(F)F
CHEMBL86002;cxcr2_human;Human;No;1;Funct;5.70;5.70;5.70;p(-log);336;3;1;1;4.4;C1=CC=C(C=C1)CN2C(=S)N=C(N2)C3=CC(=CC(=C3)Cl)Cl
CHEMBL2313782;ccr2_human;Human;No;1;Funct;5.96;5.96;5.96;p(-log);434;4;1;5;2.2;COC1COCCC1NC2CC3CCCC3(C2)C(=O)N4CCC5=NC=C(C=C5C4)Cl
CHEMBL322232;ccr5_human;Human;No;1;Funct;7.62;7.62;7.62;p(-log);609;13;1;5;8.3;C1CCC(CC1)C(C(=O)OCC2=CC=CC=C2)N3CC(C(C3)C4=CC=CC=C4)CN5CCC(CC5)(CCCC6=CC=CC=C6)O
CHEMBL238511;cxcr2_human;Human;No;1;Funct;7.28;7.28;7.28;p(-log);360;4;3;7;3.2;C1=CC=C(C=C1)NC2=C(C(=O)C2=O)NC3=CC(=C(C=C3O)[N+](=O)[O-])Cl
CHEMBL1528425;ccr6_human;Human;Yes;1;Funct;4.80;4.80;4.80;p(-log);308;3;0;4;4.3;C1=CC2=C(C(=C(C=C2Cl)Cl)OC(=O)C3=CC=CO3)N=C1
CHEMBL406296;ccr3_human;Human;No;1;Funct;5.46;5.46;5.46;p(-log);392;5;1;4;4.6;COC1=CC=CC(=C1)C(=O)NC2CCN(CC2)CC3=CC4=C(C=C3)C=C(C=C4)F
CHEMBL247622;ccr2_human;Human;No;1;Funct;7.55;7.55;7.55;p(-log);538;11;5;9;3.8;CC1=CC(=C(C=C1)CNCC(C(=O)NC(C)(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)OC(F)(F)F)N)C
CHEMBL3701193;cxcr2_human;Human;No;1;Funct;6.41;6.41;6.41;p(-log);383;6;2;7;1.5;CC1=CC=C(O1)C(C2(COC2)C)NC3=C(C(=O)C3=O)NC4=CC=CN(C4=O)C
CHEMBL3701193;cxcr1_human;Human;No;1;Funct;5.31;5.31;5.31;p(-log);383;6;2;7;1.5;CC1=CC=C(O1)C(C2(COC2)C)NC3=C(C(=O)C3=O)NC4=CC=CN(C4=O)C
CHEMBL200665;cxcr3_human;Human;No;1;Funct;6.23;6.23;6.23;p(-log);601;8;3;5;5.3;CCNC(=O)N1CCCN(CC1)C2=C(C=C(C=C2)C(=O)NCCC3=C(C=C(C=C3)Cl)Cl)NC(=O)C4=CC=CC=C4F
CHEMBL3819542;cxcr2_human;Human;No;2;Funct;6.00;7.55;9.10;p(-log);494;4;3;6;3.5;CN1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2O)NC(=O)NC3=C(C(=CC=C3)Cl)Cl)Cl
CHEMBL2018959;ccr4_human;Human;No;3;Funct;5.60;6.98;7.70;p(-log);494;8;1;8;4.9;COC1=C(C=C(C=C1)CN2C3=C(C(=CC=C3)OC)C(=N2)NS(=O)(=O)C4=CC=C(S4)Cl)OC
CHEMBL425845;ccr5_human;Human;No;1;Funct;9.22;9.22;9.22;p(-log);639;12;1;7;5.2;CCN1C(=CC(=N1)CC2=CC=C(C=C2)OC3=CC=CC=C3)C4CCN(CC4)CC5CN(CC5C6=CC(=CC=C6)F)C(C(C)C)C(=O)O
CHEMBL106299;ccr5_mouse;Mouse;No;1;Funct;7.17;7.17;7.17;p(-log);439;4;0;2;6.2;CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)CC4=CC=C(C=C4)Cl
CHEMBL106299;ccr5_human;Human;No;1;Funct;7.17;7.17;7.17;p(-log);439;4;0;2;6.2;CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)CC4=CC=C(C=C4)Cl
CHEMBL199118;ccr5_human;Human;No;1;Funct;8.23;8.23;8.23;p(-log);652;13;1;5;6.1;CCN(C1CCN(CC1)CCC(C2=CC=CC=C2)C3=CC=C(C=C3)NC(=O)CC4=CC=CC=C4)C(=O)CC5=CC=C(C=C5)S(=O)(=O)C
CHEMBL2160105;ccr3_human;Human;No;1;Funct;7.36;7.36;7.36;p(-log);451;8;2;5;4.0;CN(C)CCOC1=CC=CC=C1NC(=O)NC2CCN(C2)CC3=CC4=C(C=C3)C=C(C=C4)F
CHEMBL390264;cxcr3_human;Human;No;1;Funct;5.98;5.98;5.98;p(-log);398;5;2;2;5.9;CC(C)(C)C1=CC=C(C=C1)NC(=O)NC2CCN(CC2)CC3=CCCCCCC3
CHEMBL191828;ccr3_human;Human;Yes;1;Funct;5.11;5.11;5.11;p(-log);400;6;2;5;2.5;CN1CCN(CC1)C(CNC(=O)NC2=CC=C(C=C2)F)C3=CC=C(C=C3)N(C)C
CHEMBL191696;ccr3_human;Human;No;1;Funct;6.01;6.01;6.01;p(-log);519;7;2;4;5.5;CN(C)C1=CC=C(C=C1)C(CNC(=O)NC2=CC(=CC(=C2)Cl)Cl)N3CCN(CC3)C4CCCCC4
CHEMBL254943;cxcr2_human;Human;No;1;Funct;8.57;8.57;8.57;p(-log);446;6;3;7;3.5;CC1=C(OC(=C1)C(C(C)C)NC2=C(NS(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C)C
CHEMBL254943;cxcr1_human;Human;No;1;Funct;7.30;7.30;7.30;p(-log);446;6;3;7;3.5;CC1=C(OC(=C1)C(C(C)C)NC2=C(NS(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C)C
CHEMBL471251;ccr5_human;Human;No;1;Funct;9.12;9.12;9.12;p(-log);572;11;1;6;5.5;CCC1=C(SC(=N1)CC2=CC=CC=C2)C3CCN(CC3)CC4CN(CC4C5=CC=CC=C5)C(CC6CCC6)C(=O)O
CHEMBL479430;cxcr3_human;Human;No;1;Funct;6.30;6.30;6.30;p(-log);478;4;0;10;3.2;CC1CN(CCN1C2=C(C=C(C=N2)C(F)(F)F)F)S(=O)(=O)CC34CCC(C3(C)C)CC4=O
CHEMBL392868;ccr5_human;Human;Yes;2;Funct;6.82;6.82;6.82;p(-log);411;5;1;3;4.4;C1CC(CN(C1)CC2=C(C=CC(=C2)Br)OCC3=CC=C(C=C3)Cl)O
CHEMBL360062;ccr3_human;Human;No;1;Funct;7.92;7.92;7.92;p(-log);466;8;2;6;3.9;CCC1=CC(=CC(=C1)C2=NN=NN2C)NC(=O)NCC3CCCN(C3)CCC4=CC(=CC=C4)F
CHEMBL278917;5ht1d_rat;Rat;No;1;Funct;6.70;6.70;6.70;p(-log);466;4;2;5;3.5;CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCC(CC3)C4=CNC5=C4C=CC(=C5)F)OC
CHEMBL3770125;ccr2_human;Human;No;1;Funct;8.13;8.13;8.13;p(-log);415;3;2;6;1.1;CC(C)(C)N1CCNC(C1)C(=O)N2CCN(CC2)C(=O)NC3=NC=C(S3)Cl
CHEMBL2029566;ccr2_human;Human;No;3;Funct;7.43;8.03;8.44;p(-log);595;6;2;10;3.5;C1CC(CCC1NC2CCN(C2)C(=O)C3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F)(C5=NC=C(C=C5)C6=NC=CC=N6)O
CHEMBL391378;ccr5_human;Human;Yes;2;Funct;5.89;5.89;5.89;p(-log);381;5;0;2;5.0;C1CCN(C1)CC2=C(C=CC(=C2)Br)OCC3=CC=C(C=C3)Cl
CHEMBL1438570;ccr6_human;Human;Yes;1;Funct;4.60;4.60;4.60;p(-log);263;1;1;4;2.5;CC1=CC2=C(C=C1)N=C(S2)N3C(=O)CNC3=S
CHEMBL3650369;ccr2_human;Human;No;1;Funct;5.86;5.86;5.86;p(-log);522;5;1;8;4.2;CC1=CC(=CC(=C1)N2CC3CC2CN3C(=O)C45CCCC4CC(C5)NC6CCOCC6OC)C(F)(F)F
CHEMBL361444;ccr5_human;Human;Yes;1;Funct;5.75;5.75;5.75;p(-log);434;7;1;2;5.7;CN(C1CCN(CC1)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)NC4CCCCC4
CHEMBL2349331;cx3c1_human;Human;No;1;Funct;5.92;5.92;5.92;p(-log);415;8;3;9;4.1;CC(C)CC(CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=CC=C(C=C3)C#N
CHEMBL2349331;cxcr2_human;Human;No;1;Funct;6.59;6.59;6.59;p(-log);415;8;3;9;4.1;CC(C)CC(CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=CC=C(C=C3)C#N
CHEMBL3650380;ccr2_human;Human;No;1;Funct;5.56;5.56;5.56;p(-log);475;5;1;6;2.8;COC1COCCC1NC2CC3CCCC3(C2)C(=O)N4CC5CC4CN5C6=CC(=NC=C6)Cl
CHEMBL2349324;cx3c1_human;Human;No;1;Funct;7.64;7.64;7.64;p(-log);408;8;3;9;4.5;CC(C)CC(CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=CC=CC=C3F
CHEMBL2349324;cxcr2_human;Human;No;1;Funct;6.66;6.66;6.66;p(-log);408;8;3;9;4.5;CC(C)CC(CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=CC=CC=C3F
CHEMBL2180536;ccr1_human;Human;No;1;Funct;6.43;6.43;6.43;p(-log);434;5;1;3;4.9;CC(C)C(C(=O)N1CCN(CC1)C2=CC(=C(C=C2)Cl)Cl)NC(=O)C3=CC=CC=C3
CHEMBL3589844;ccr2_human;Human;No;1;Funct;6.50;6.50;6.50;p(-log);495;7;1;8;4.0;COC1=CC2=C(C=C1)C3(CCN(CC3)CCCC(=O)NCC4=CC(=CC(=C4)F)C(F)(F)F)OCC2
CHEMBL1083309;cxcr3_human;Human;No;1;Funct;6.04;6.04;6.04;p(-log);505;8;1;7;4.6;C1=CC=C2C=NC(=CC2=C1)CCN(CC3=CC=C(C=C3)C4=NNN=N4)S(=O)(=O)C5=CC=C(C=C5)Cl
CHEMBL253921;cxcr2_human;Human;No;1;Funct;7.96;7.96;7.96;p(-log);448;6;3;9;1.5;CC(C)(C)C(C1=CC=CO1)NC2=C(NS(=O)(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C
CHEMBL253921;cxcr1_human;Human;No;1;Funct;7.22;7.22;7.22;p(-log);448;6;3;9;1.5;CC(C)(C)C(C1=CC=CO1)NC2=C(NS(=O)(=O)N2)N=C3C=CC=C(C3=O)C(=O)N(C)C
CHEMBL1951906;ccr5_human;Human;No;1;Funct;8.96;8.96;8.96;p(-log);604;11;0;7;3.7;CCN(C1CCN(CC1)CCC(C2CCN(CC2)S(=O)(=O)C)C3=CC=CC=C3)C(=O)CC4=CC=C(C=C4)S(=O)(=O)C
CHEMBL44134;ccr4_human;Human;No;1;Funct;4.68;4.68;4.68;p(-log);574;12;2;6;3.8;CC(C)(C)CCNC(=O)CC1C(=O)N(C(S1)C2=C(C=C(C=C2)Cl)Cl)CC(=O)NCCCN3CCOCC3
CHEMBL470507;ccr5_human;Human;No;2;Funct;7.57;7.57;7.57;p(-log);528;8;1;6;4.1;C1CCC(CC1)C(C(=O)O)N2CC(C(C2)C3=CC=CC=C3)CN4CCC(CC4)C5=NOC=C5C6=CC=CC=C6
CHEMBL517623;cxcr3_human;Human;No;1;Funct;6.30;6.30;6.30;p(-log);460;4;0;9;3.1;CC1CN(CCN1C2=NC=C(C=C2)C(F)(F)F)S(=O)(=O)CC34CCC(C3(C)C)CC4=O
CHEMBL560135;ccr3_human;Human;No;1;Funct;6.68;6.68;6.68;p(-log);459;6;1;4;5.4;C1CC(=CC(=O)NC2CCN(C2)CC3=CC4=C(C=C3)C=C(C=C4)F)CCC1OC5=CC=CC=C5
CHEMBL2322854;ccr1_human;Human;No;1;Funct;7.96;7.96;7.96;p(-log);481;5;1;8;3.4;CC1=C(C(=NN1CC(=O)N2CCN(CC2CO)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F)Cl
CHEMBL399150;ccr3_human;Human;No;1;Funct;8.68;8.68;8.68;p(-log);558;8;2;7;4.5;CC1=C(SC(=N1)NC(=O)NC2CN(CCC2CN3CCCC(C3)CC4=CC=C(C=C4)F)C(=O)C(C)C)C(=O)C
CHEMBL522295;ccr3_human;Human;No;2;Funct;7.21;7.46;7.70;p(-log);465;5;1;3;6.9;C1CC2CC(CC1N2CC3=CC4=C(C=C3)C=C(C=C4)F)NC(=O)C5=CC=CC=C5C6=CC=CC=C6
CHEMBL2435906;ccr5_human;Human;No;3;Funct;7.71;8.37;8.77;p(-log);538;8;1;4;5.0;CC1=CC(=NC(=C1C(=O)NCCC(C)N2CCC(CC2)N3C(CN(C3=O)C4CCC4)C5=CC=CC=C5)C)Cl
CHEMBL3797407;ccr9_human;Human;No;1;Funct;6.21;6.21;6.21;p(-log);450;6;1;6;4.1;CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC3=C2C(=O)N(C3=O)CC4=CN=CC=C4
CHEMBL172944;ccr5_human;Human;No;1;Funct;7.80;7.80;7.80;p(-log);623;9;1;6;5.7;CCN1C(=CC(=N1)C2=CC=CC3=CC=CC=C32)C4CCN(CC4)CC5CN(CC5C6=CC(=CC=C6)F)C(C7CCCCC7)C(=O)O
CHEMBL233845;ccr5_human;Human;Yes;2;Funct;5.77;5.77;5.77;p(-log);327;4;1;2;3.6;C1=CC(=CC=C1COC2=C(C=C(C=C2)Br)CN)Cl
CHEMBL2398721;ccr1_human;Human;No;1;Funct;6.71;6.71;6.71;p(-log);450;5;3;4;3.0;CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCC(C3)N
CHEMBL563612;cxcr2_human;Human;No;1;Funct;6.69;6.69;6.69;p(-log);407;7;3;6;4.0;CCC(C1=CC=CC=C1)NC2=C(C(=O)C2=O)NC3=C(C(=CC(=C3)C)C(=O)N(C)C)O
CHEMBL1683080;ccr2_human;Human;No;2;Funct;7.17;7.37;7.56;p(-log);511;7;1;9;3.2;COC1COCCC1NC2CCC(C2)(CC3CC3)C(=O)N4CCN(CC4)C5=NC=CC(=C5)C(F)(F)F
